Linux 7.0.0-31-generic (ausitn-garcia-ROG-Zephyrus-G14-GA402XV-GA402XV) 	09/18/26 	_x86_64_	(16 CPU)

21:29:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:19       3    4.03    0.00    1.21    0.00    0.00    0.60    0.00    0.00    0.00   94.15
21:31:19       4    1.81    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   96.98
21:31:19       5    3.81    0.00    1.80    0.00    0.00    0.60    0.00    0.00    0.00   93.79
21:31:19       6    1.41    0.00    1.21    0.20    0.00    0.20    0.00    0.00    0.00   96.98
21:31:19       7    2.00    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.59
21:31:19       8    1.00    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.60
21:31:19       9    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.40
21:31:19      10    0.81    0.00    0.61    0.20    0.00    0.00    0.00    0.00    0.00   98.37
21:31:19      11    1.01    0.00    0.61    1.22    0.00    0.20    0.00    0.00    0.00   96.96
21:31:19      12    0.80    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   97.80
21:31:19      13    1.41    0.00    0.81    0.40    0.00    0.00    0.00    0.00    0.00   97.38
21:31:19      14    0.80    0.00    0.40    0.60    0.00    0.20    0.00    0.00    0.00   97.99
21:31:19      15    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59

21:31:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:24     all    1.47    0.00    0.73    0.05    0.00    0.38    0.00    0.00    0.00   97.37
21:31:24       0    1.01    0.00    0.40    0.00    0.00    1.01    0.00    0.00    0.00   97.59
21:31:24       1    0.81    0.00    0.41    0.00    0.00    0.61    0.00    0.00    0.00   98.17
21:31:24       2    1.20    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   97.80
21:31:24       3    3.03    0.00    1.01    0.00    0.00    0.61    0.00    0.00    0.00   95.35
21:31:24       4    2.01    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.59
21:31:24       5    3.62    0.00    2.21    0.00    0.00    0.80    0.00    0.00    0.00   93.36
21:31:24       6    2.01    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.39
21:31:24       7    2.21    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   96.39
21:31:24       8    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:31:24       9    1.01    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:31:24      10    0.81    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:31:24      11    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:31:24      12    1.00    0.00    0.80    0.40    0.00    0.40    0.00    0.00    0.00   97.41
21:31:24      13    1.21    0.00    0.80    0.40    0.00    0.20    0.00    0.00    0.00   97.38
21:31:24      14    0.81    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:31:24      15    0.81    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59

21:31:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:29     all    1.42    0.00    0.79    0.00    0.00    0.30    0.00    0.00    0.00   97.48
21:31:29       0    0.60    0.00    0.60    0.00    0.00    0.81    0.00    0.00    0.00   97.98
21:31:29       1    1.01    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   97.98
21:31:29       2    1.01    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.17
21:31:29       3    2.83    0.00    1.42    0.00    0.00    0.40    0.00    0.00    0.00   95.34
21:31:29       4    2.40    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   95.99
21:31:29       5    3.81    0.00    1.80    0.00    0.00    0.60    0.00    0.00    0.00   93.79
21:31:29       6    1.81    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.98
21:31:29       7    1.82    0.00    0.81    0.00    0.00    0.61    0.00    0.00    0.00   96.76
21:31:29       8    0.80    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:31:29       9    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.39
21:31:29      10    0.41    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   99.19
21:31:29      11    2.01    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.59
21:31:29      12    1.00    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:31:29      13    1.00    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.80
21:31:29      14    0.81    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:31:29      15    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39

21:31:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:34     all    1.48    0.00    0.93    0.14    0.00    0.39    0.00    0.00    0.00   97.06
21:31:34       0    0.60    0.00    0.20    0.00    0.00    1.21    0.00    0.00    0.00   97.99
21:31:34       1    1.40    0.00    0.60    0.00    0.00    0.60    0.00    0.00    0.00   97.39
21:31:34       2    1.40    0.00    0.80    0.20    0.00    0.40    0.00    0.00    0.00   97.19
21:31:34       3    2.63    0.00    1.41    0.81    0.00    0.61    0.00    0.00    0.00   94.55
21:31:34       4    1.81    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.77
21:31:34       5    3.62    0.00    2.41    0.20    0.00    0.40    0.00    0.00    0.00   93.36
21:31:34       6    1.80    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   96.40
21:31:34       7    1.81    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   96.18
21:31:34       8    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:31:34       9    0.60    0.00    0.40    0.00    0.00    0.40    0.00    0.00    0.00   98.59
21:31:34      10    1.02    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.37
21:31:34      11    2.81    0.00    0.80    0.40    0.00    0.20    0.00    0.00    0.00   95.78
21:31:34      12    0.81    0.00    0.61    0.20    0.00    0.20    0.00    0.00    0.00   98.18
21:31:34      13    1.01    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   97.38
21:31:34      14    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:31:34      15    0.80    0.00    0.80    0.40    0.00    0.20    0.00    0.00    0.00   97.80

21:31:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:39     all    1.62    0.00    0.84    0.03    0.00    0.31    0.00    0.00    0.00   97.19
21:31:39       0    1.20    0.00    0.60    0.00    0.00    1.00    0.00    0.00    0.00   97.19
21:31:39       1    1.01    0.00    0.81    0.00    0.00    0.61    0.00    0.00    0.00   97.58
21:31:39       2    1.00    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:31:39       3    3.66    0.00    1.42    0.00    0.00    0.41    0.00    0.00    0.00   94.51
21:31:39       4    2.59    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   95.81
21:31:39       5    3.61    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   94.38
21:31:39       6    1.41    0.00    0.80    0.20    0.00    0.40    0.00    0.00    0.00   97.18
21:31:39       7    2.21    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.38
21:31:39       8    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:31:39       9    0.60    0.00    0.40    0.20    0.00    0.00    0.00    0.00    0.00   98.79
21:31:39      10    0.81    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.57
21:31:39      11    2.23    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:31:39      12    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:31:39      13    1.61    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.99
21:31:39      14    0.61    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:31:39      15    1.41    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   97.18

21:31:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:44     all    1.65    0.00    0.82    0.01    0.00    0.33    0.00    0.00    0.00   97.20
21:31:44       0    1.01    0.00    0.60    0.00    0.00    1.01    0.00    0.00    0.00   97.38
21:31:44       1    0.81    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   98.18
21:31:44       2    1.00    0.00    0.40    0.00    0.00    0.40    0.00    0.00    0.00   98.19
21:31:44       3    3.64    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.55
21:31:44       4    1.99    0.00    1.19    0.00    0.00    0.60    0.00    0.00    0.00   96.22
21:31:44       5    3.83    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   94.15
21:31:44       6    1.21    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:31:44       7    2.40    0.00    1.20    0.20    0.00    0.40    0.00    0.00    0.00   95.80
21:31:44       8    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.80
21:31:44       9    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.20
21:31:44      10    0.81    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:31:44      11    2.80    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   95.80
21:31:44      12    1.01    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:31:44      13    1.60    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.99
21:31:44      14    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.80
21:31:44      15    2.41    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   95.98

21:31:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:49     all    1.54    0.00    0.79    0.15    0.00    0.37    0.00    0.00    0.00   97.16
21:31:49       0    1.01    0.00    0.81    0.00    0.00    1.21    0.00    0.00    0.00   96.98
21:31:49       1    0.81    0.00    0.81    0.00    0.00    0.60    0.00    0.00    0.00   97.78
21:31:49       2    1.20    0.00    1.20    0.20    0.00    0.40    0.00    0.00    0.00   97.01
21:31:49       3    3.63    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   94.76
21:31:49       4    2.01    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:31:49       5    3.64    0.00    1.82    0.40    0.00    0.40    0.00    0.00    0.00   93.74
21:31:49       6    1.41    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:31:49       7    2.01    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   96.38
21:31:49       8    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:31:49       9    0.60    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   99.00
21:31:49      10    0.61    0.00    0.41    0.41    0.00    0.20    0.00    0.00    0.00   98.38
21:31:49      11    1.61    0.00    1.00    0.80    0.00    0.40    0.00    0.00    0.00   96.18
21:31:49      12    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:31:49      13    1.01    0.00    0.20    0.00    0.00    0.41    0.00    0.00    0.00   98.38
21:31:49      14    0.61    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:31:49      15    2.41    0.00    1.21    0.60    0.00    0.40    0.00    0.00    0.00   95.37

21:31:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:54     all    1.42    0.00    0.81    0.00    0.00    0.37    0.00    0.00    0.00   97.41
21:31:54       0    0.80    0.00    0.80    0.00    0.00    1.60    0.00    0.00    0.00   96.79
21:31:54       1    0.81    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.98
21:31:54       2    1.01    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:31:54       3    3.23    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.95
21:31:54       4    1.81    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.59
21:31:54       5    4.23    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   93.36
21:31:54       6    1.21    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.58
21:31:54       7    2.21    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.58
21:31:54       8    0.40    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   99.00
21:31:54       9    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.20
21:31:54      10    0.61    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.18
21:31:54      11    1.21    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:31:54      12    1.21    0.00    0.40    0.00    0.00    0.40    0.00    0.00    0.00   97.99
21:31:54      13    1.20    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.79
21:31:54      14    0.81    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:31:54      15    1.40    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.99

21:31:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:31:59     all    2.30    0.00    1.12    0.08    0.00    0.50    0.00    0.00    0.00   96.00
21:31:59       0    0.60    0.00    0.60    0.00    0.00    2.98    0.00    0.00    0.00   95.83
21:31:59       1    1.61    0.00    0.80    0.00    0.00    1.00    0.00    0.00    0.00   96.59
21:31:59       2    1.40    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.60
21:31:59       3   10.00    0.00    3.80    0.40    0.00    0.60    0.00    0.00    0.00   85.20
21:31:59       4    1.82    0.00    0.81    0.00    0.00    0.61    0.00    0.00    0.00   96.76
21:31:59       5    3.81    0.00    2.40    0.20    0.00    0.60    0.00    0.00    0.00   92.99
21:31:59       6    2.22    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.97
21:31:59       7    3.04    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   95.55
21:31:59       8    0.61    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.98
21:31:59       9    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:31:59      10    0.81    0.00    0.41    0.20    0.00    0.00    0.00    0.00    0.00   98.57
21:31:59      11    1.20    0.00    1.00    0.20    0.00    0.40    0.00    0.00    0.00   97.19
21:31:59      12    1.00    0.00    1.40    0.00    0.00    0.20    0.00    0.00    0.00   97.39
21:31:59      13    5.79    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   92.81
21:31:59      14    1.01    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:31:59      15    1.21    0.00    0.81    0.20    0.00    0.60    0.00    0.00    0.00   97.18

21:31:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:04     all    2.87    0.00    2.04    0.03    0.00    0.42    0.00    0.00    0.00   94.65
21:32:04       0    2.20    0.00    1.80    0.00    0.00    1.80    0.00    0.00    0.00   94.19
21:32:04       1    2.23    0.00    2.02    0.00    0.00    0.61    0.00    0.00    0.00   95.14
21:32:04       2    2.22    0.00    2.22    0.00    0.00    0.40    0.00    0.00    0.00   95.16
21:32:04       3    5.03    0.00    3.22    0.00    0.00    0.40    0.00    0.00    0.00   91.35
21:32:04       4    3.41    0.00    2.81    0.00    0.00    0.40    0.00    0.00    0.00   93.37
21:32:04       5    4.02    0.00    2.21    0.00    0.00    0.80    0.00    0.00    0.00   92.97
21:32:04       6    3.23    0.00    1.82    0.00    0.00    0.20    0.00    0.00    0.00   94.75
21:32:04       7    3.43    0.00    2.02    0.00    0.00    0.40    0.00    0.00    0.00   94.15
21:32:04       8    2.22    0.00    1.62    0.00    0.00    0.20    0.00    0.00    0.00   95.96
21:32:04       9    2.21    0.00    1.21    0.00    0.00    0.00    0.00    0.00    0.00   96.58
21:32:04      10    2.02    0.00    2.02    0.00    0.00    0.20    0.00    0.00    0.00   95.76
21:32:04      11    3.82    0.00    2.21    0.40    0.00    0.20    0.00    0.00    0.00   93.36
21:32:04      12    2.41    0.00    1.61    0.00    0.00    0.00    0.00    0.00    0.00   95.98
21:32:04      13    3.02    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   94.97
21:32:04      14    2.21    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   95.38
21:32:04      15    2.21    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   95.37

21:32:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:09     all    1.72    0.00    0.86    0.06    0.00    0.40    0.00    0.00    0.00   96.96
21:32:09       0    0.60    0.00    0.80    0.00    0.00    1.80    0.00    0.00    0.00   96.79
21:32:09       1    1.22    0.00    0.61    0.00    0.00    0.41    0.00    0.00    0.00   97.76
21:32:09       2    1.21    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   97.79
21:32:09       3    3.59    0.00    2.00    0.80    0.00    0.40    0.00    0.00    0.00   93.21
21:32:09       4    2.99    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   95.41
21:32:09       5    4.24    0.00    1.82    0.00    0.00    0.40    0.00    0.00    0.00   93.54
21:32:09       6    1.81    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.79
21:32:09       7    2.61    0.00    1.40    0.00    0.00    0.60    0.00    0.00    0.00   95.39
21:32:09       8    0.81    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:32:09       9    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.80
21:32:09      10    0.61    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.57
21:32:09      11    3.41    0.00    1.00    0.00    0.00    0.60    0.00    0.00    0.00   94.98
21:32:09      12    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.40
21:32:09      13    1.01    0.00    0.20    0.20    0.00    0.00    0.00    0.00    0.00   98.58
21:32:09      14    0.80    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:32:09      15    1.01    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.38

21:32:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:14     all    1.46    0.00    0.86    0.00    0.00    0.36    0.00    0.00    0.00   97.32
21:32:14       0    1.00    0.00    0.60    0.00    0.00    1.80    0.00    0.00    0.00   96.61
21:32:14       1    1.21    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.57
21:32:14       2    1.41    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.59
21:32:14       3    3.83    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   94.56
21:32:14       4    2.21    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.58
21:32:14       5    3.83    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   94.15
21:32:14       6    1.41    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   97.19
21:32:14       7    1.62    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   96.76
21:32:14       8    0.40    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.99
21:32:14       9    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.80
21:32:14      10    0.61    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.98
21:32:14      11    1.40    0.00    1.20    0.00    0.00    0.60    0.00    0.00    0.00   96.81
21:32:14      12    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:32:14      13    1.00    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.80
21:32:14      14    1.01    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.39
21:32:14      15    1.21    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.59

21:32:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:19     all    1.39    0.00    0.79    0.10    0.00    0.31    0.00    0.00    0.00   97.40
21:32:19       0    0.60    0.00    0.40    0.00    0.00    1.21    0.00    0.00    0.00   97.78
21:32:19       1    0.81    0.00    0.61    0.00    0.00    0.81    0.00    0.00    0.00   97.78
21:32:19       2    1.01    0.00    0.81    0.40    0.00    0.40    0.00    0.00    0.00   97.37
21:32:19       3    3.64    0.00    1.21    0.20    0.00    0.61    0.00    0.00    0.00   94.33
21:32:19       4    2.79    0.00    1.00    0.20    0.00    0.20    0.00    0.00    0.00   95.81
21:32:19       5    3.64    0.00    1.62    0.00    0.00    0.40    0.00    0.00    0.00   94.33
21:32:19       6    1.80    0.00    1.40    0.20    0.00    0.20    0.00    0.00    0.00   96.40
21:32:19       7    1.22    0.00    1.22    0.00    0.00    0.20    0.00    0.00    0.00   97.36
21:32:19       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:19       9    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:32:19      10    0.61    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.98
21:32:19      11    1.00    0.00    1.00    0.60    0.00    0.20    0.00    0.00    0.00   97.19
21:32:19      12    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:32:19      13    0.81    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:32:19      14    0.80    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.99
21:32:19      15    1.01    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.39

21:32:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:24     all    1.53    0.00    0.87    0.00    0.00    0.35    0.00    0.00    0.00   97.25
21:32:24       0    0.80    0.00    0.40    0.00    0.00    1.41    0.00    0.00    0.00   97.38
21:32:24       1    0.81    0.00    0.41    0.00    0.00    0.61    0.00    0.00    0.00   98.17
21:32:24       2    1.21    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.79
21:32:24       3    3.43    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   94.76
21:32:24       4    2.79    0.00    1.59    0.00    0.00    0.40    0.00    0.00    0.00   95.22
21:32:24       5    4.80    0.00    1.80    0.00    0.00    0.40    0.00    0.00    0.00   93.00
21:32:24       6    1.99    0.00    1.39    0.00    0.00    0.40    0.00    0.00    0.00   96.22
21:32:24       7    1.81    0.00    1.21    0.00    0.00    0.60    0.00    0.00    0.00   96.37
21:32:24       8    0.80    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:32:24       9    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:32:24      10    0.61    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.98
21:32:24      11    0.80    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   97.60
21:32:24      12    1.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:32:24      13    1.20    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.80
21:32:24      14    0.81    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:32:24      15    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.40

21:32:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:29     all    1.46    0.00    0.78    0.03    0.00    0.38    0.00    0.00    0.00   97.36
21:32:29       0    0.81    0.00    0.60    0.00    0.00    1.01    0.00    0.00    0.00   97.58
21:32:29       1    0.81    0.00    0.41    0.00    0.00    0.41    0.00    0.00    0.00   98.37
21:32:29       2    1.41    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   97.59
21:32:29       3    3.23    0.00    1.61    0.20    0.00    0.60    0.00    0.00    0.00   94.35
21:32:29       4    1.61    0.00    1.00    0.00    0.00    0.60    0.00    0.00    0.00   96.79
21:32:29       5    4.00    0.00    1.80    0.00    0.00    0.60    0.00    0.00    0.00   93.60
21:32:29       6    1.62    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.17
21:32:29       7    2.22    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.36
21:32:29       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:29       9    0.61    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:32:29      10    0.81    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:32:29      11    0.61    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:32:29      12    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:32:29      13    1.60    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.19
21:32:29      14    0.80    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:32:29      15    1.40    0.00    0.40    0.20    0.00    0.20    0.00    0.00    0.00   97.80

21:32:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:34     all    1.52    0.00    0.90    0.09    0.00    0.39    0.00    0.00    0.00   97.10
21:32:34       0    0.60    0.00    0.60    0.00    0.00    1.20    0.00    0.00    0.00   97.60
21:32:34       1    0.81    0.00    0.60    0.00    0.00    0.60    0.00    0.00    0.00   97.98
21:32:34       2    1.21    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:32:34       3    3.83    0.00    1.61    0.20    0.00    0.60    0.00    0.00    0.00   93.75
21:32:34       4    1.80    0.00    1.60    0.00    0.00    0.40    0.00    0.00    0.00   96.20
21:32:34       5    4.22    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   93.37
21:32:34       6    2.20    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.20
21:32:34       7    1.80    0.00    1.40    0.00    0.00    0.60    0.00    0.00    0.00   96.19
21:32:34       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:34       9    0.80    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.80
21:32:34      10    0.61    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:32:34      11    1.20    0.00    1.00    0.40    0.00    0.40    0.00    0.00    0.00   96.99
21:32:34      12    1.01    0.00    0.80    0.60    0.00    0.00    0.00    0.00    0.00   97.59
21:32:34      13    1.81    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.79
21:32:34      14    1.00    0.00    0.40    0.00    0.00    0.40    0.00    0.00    0.00   98.19
21:32:34      15    0.60    0.00    0.40    0.20    0.00    0.00    0.00    0.00    0.00   98.79

21:32:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:39     all    1.72    0.00    0.87    0.11    0.00    0.42    0.00    0.00    0.00   96.88
21:32:39       0    0.60    0.00    0.40    0.00    0.00    1.61    0.00    0.00    0.00   97.38
21:32:39       1    0.81    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.97
